,Title,Artist,Energy,Tempo,Danceability,Instrumentalness,Valence,Cluster
826,Love Song,Sara Bareilles,0.7859999999999999,123.055,0.583,0.0,0.573,1
827,Thunderstruck,AC/DC,0.89,133.52,0.502,0.0117,0.259,1
828,Everybody Loves Somebody,Dean Martin,0.391,119.182,0.366,0.0,0.461,5
829,Feliz Navidad,José Feliciano,0.857,148.749,0.485,0.0,0.963,2
830,Stan,Eminem,0.74,80.056,0.7809999999999999,2.27e-06,0.527,0
831,1999,Prince,0.73,118.523,0.866,0.0,0.625,6
832,I Just Can't Stop Loving You,Michael Jackson,0.488,100.15799999999999,0.655,5.74e-06,0.251,1
833,Someone Like You,Adele,0.321,135.047,0.5539999999999999,0.0,0.28800000000000003,5
834,Please Please Me - Remastered,The Beatles,0.48,139.388,0.527,0.0,0.706,2
835,Tell Laura I Love Her,Ray Peterson,0.358,102.34200000000001,0.515,0.0,0.29100000000000004,3
836,Donna - Single Version,Ritchie Valens,0.225,100.29899999999999,0.47200000000000003,0.0,0.29,3
837,Ev'ry Time We Say Goodbye,Ella Fitzgerald,0.16,80.359,0.32899999999999996,0.000101,0.23199999999999998,3
838,What You Need,INXS,0.899,115.941,0.6609999999999999,0.00494,0.491,1
839,Buddy Holly,Weezer,0.932,121.00399999999999,0.536,2.02e-05,0.755,6
840,I Ran (So Far Away),A Flock Of Seagulls,0.642,146.154,0.507,0.606,0.631,4
841,At Seventeen - Remastered,Janis Ian,0.281,125.206,0.615,0.000324,0.348,5
842,Promise Me,Beverley Craven,0.23199999999999998,124.176,0.46,0.0,0.293,5
843,YMCA - Original Version 1978,Village People,0.9690000000000001,126.65299999999999,0.723,0.0,0.728,6
844,Feel,Robbie Williams,0.732,97.99700000000001,0.599,0.00046699999999999997,0.295,1
845,Something In The Air,Thunderclap Newman,0.402,94.221,0.506,1.25e-05,0.54,3
846,Super Freak,Rick James,0.7959999999999999,132.44799999999998,0.835,0.0,0.9620000000000001,6
847,Radio Ga Ga - 2011 Mix,Queen,0.502,112.344,0.7440000000000001,0.00022799999999999999,0.66,0
848,Mercy,Duffy,0.8590000000000001,129.911,0.7929999999999999,0.000356,0.9640000000000001,6
849,Kids,MGMT,0.9309999999999999,122.961,0.451,0.0049,0.172,1
850,Raspberry Beret,Prince,0.67,120.75200000000001,0.7609999999999999,0.000426,0.91,6
851,Save The Best For Last,Vanessa Williams,0.297,95.97200000000001,0.531,0.0,0.225,3
852,A Little Respect - 2009 Remastered Version,Erasure,0.784,113.804,0.607,3.85e-06,0.622,6
853,Total Eclipse of the Heart,Bonnie Tyler,0.512,131.386,0.439,0.0,0.19699999999999998,5
854,Come On Eileen,Dexys Midnight Runners,0.615,108.016,0.466,0.0,0.812,7
855,Lovefool - Radio Edit,The Cardigans,0.599,111.829,0.644,0.0,0.941,6
856,Jump (For My Love),The Pointer Sisters,0.6970000000000001,134.533,0.8420000000000001,0.000101,0.9159999999999999,6
857,Somebody That I Used To Know,Gotye,0.521,129.039,0.862,0.000215,0.7440000000000001,0
858,"Take Me Home, Country Roads",John Denver,0.395,82.259,0.462,0.0,0.625,3
859,One,Metallica,0.695,102.178,0.43700000000000006,0.0857,0.413,7
860,This Guy's In Love With You,Herb Alpert & The Tijuana Brass,0.16699999999999998,83.76799999999999,0.635,0.000999,0.24600000000000002,3
861,The Power of Love,Jennifer Rush,0.40700000000000003,139.46200000000002,0.561,7.49e-05,0.293,5
862,Flashdance...What a Feeling - Radio Edit,Irene Cara,0.654,122.491,0.5720000000000001,3.21e-06,0.39899999999999997,1
863,Karma Chameleon,Culture Club,0.552,92.056,0.6609999999999999,0.0,0.9279999999999999,0
864,Jack & Diane,John Mellencamp,0.41,103.94,0.8109999999999999,6.94e-06,0.625,0
865,Despacito - Remix,Luis Fonsi,0.7979999999999999,177.899,0.649,0.0,0.857,2
866,Radioactive,Imagine Dragons,0.777,136.249,0.473,7.87e-05,0.21,1
867,Sadeness - Pt. 1 / Radio Edit,Enigma,0.626,95.70100000000001,0.607,0.0677,0.54,7
868,More Than Words,Extreme,0.127,91.625,0.623,0.0,0.237,3
869,Don't Get Me Wrong - 2007 Remaster,Pretenders,0.932,203.61700000000002,0.46,0.00504,0.8490000000000001,2
870,Brothers In Arms,Dire Straits,0.29600000000000004,79.273,0.413,0.8009999999999999,0.14400000000000002,4
871,Chuck E's in Love,Rickie Lee Jones,0.39799999999999996,113.204,0.797,0.0,0.75,0
872,Love Shack,The B-52's,0.8170000000000001,133.858,0.715,1.61e-06,0.871,6
873,All Out of Love,Air Supply,0.47,108.486,0.503,0.0,0.33399999999999996,3
874,A Thousand Miles,Vanessa Carlton,0.845,94.915,0.5589999999999999,0.0,0.304,1
875,Welcome to the Black Parade,My Chemical Romance,0.905,96.95,0.217,0.00011,0.23600000000000002,7
876,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.8109999999999999,116.04700000000001,0.794,1.07e-06,0.862,6
877,Torn,Natalie Imbruglia,0.9279999999999999,96.315,0.5589999999999999,5.56e-05,0.599,7
878,Crazy In Love (feat. Jay-Z),Beyoncé,0.77,99.165,0.6459999999999999,0.0,0.6809999999999999,6
879,Cocaine,J.J. Cale,0.42100000000000004,104.359,0.792,0.455,0.40299999999999997,4
880,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,0.924,108.03299999999999,0.711,0.0,0.912,6
881,Rose Garden,Lynn Anderson,0.501,131.064,0.589,0.0,0.9690000000000001,6
882,Never Can Say Goodbye - Single Version,Gloria Gaynor,0.861,124.985,0.628,0.0026899999999999997,0.852,6
883,Let Her Go,Passenger,0.5379999999999999,75.089,0.509,0.0,0.244,3
884,Never Gonna Give You Up,Rick Astley,0.9390000000000001,113.309,0.721,3.79e-05,0.914,6
885,True - Single Edit,Spandau Ballet,0.5329999999999999,97.395,0.742,0.14800000000000002,0.391,0
886,Black Dog - Remaster,Led Zeppelin,0.8640000000000001,81.39399999999999,0.43700000000000006,0.0314,0.7490000000000001,7
887,Lovin' You,Minnie Riperton,0.16399999999999998,72.029,0.387,0.0,0.409,3
888,Funkytown - Single Version,Lipps Inc.,0.564,122.632,0.907,0.65,0.22899999999999998,4
889,Do It Again,Steely Dan,0.537,124.574,0.682,3.07e-05,0.963,6
890,Happy,Pharrell Williams,0.757,159.911,0.652,0.0,0.9620000000000001,2
891,Hey Ya! - Radio Mix / Club Mix,OutKast,0.9670000000000001,79.505,0.7190000000000001,0.00024900000000000004,0.9640000000000001,6
892,Cars,Gary Numan,0.578,128.037,0.546,6.54e-05,0.8190000000000001,6
893,All of Me,John Legend,0.264,119.93,0.42200000000000004,0.0,0.331,5
894,The Lady In Red,Chris de Burgh,0.294,76.69800000000001,0.5479999999999999,3.34e-06,0.491,3
895,Tom Dooley,The Kingston Trio,0.14400000000000002,125.74,0.649,4.55e-06,0.45799999999999996,0
896,I Believe I Can Fly,R. Kelly,0.479,120.145,0.535,0.0,0.0395,1
897,Cherry Pink And Apple Blossom White,Pérez Prado,0.593,109.73899999999999,0.527,0.6859999999999999,0.633,4
898,Hot Stuff,Donna Summer,0.743,120.471,0.823,0.0306,0.966,6
899,Ramblin' Man,Allman Brothers Band,0.8320000000000001,178.873,0.311,0.00128,0.9329999999999999,2
900,Let Your Love Flow,The Bellamy Brothers,0.5529999999999999,109.071,0.679,7.16e-06,0.946,6
901,Cathy's Clown,The Everly Brothers,0.5820000000000001,119.809,0.498,0.0,0.866,7
902,Black Betty,Ram Jam,0.907,117.29299999999999,0.465,0.00118,0.6809999999999999,7
903,You're the Voice,John Farnham,0.66,85.209,0.502,0.000138,0.722,7
904,Feelings,Morris Albert,0.38299999999999995,80.472,0.392,3.23e-06,0.21600000000000003,3
905,Never Ever,All Saints,0.541,134.187,0.738,0.0,0.309,1
906,Breathe,Faith Hill,0.496,136.859,0.529,0.0,0.278,5
907,Escape (The Pina Colada Song),Rupert Holmes,0.509,138.714,0.836,4.1e-06,0.9490000000000001,0
908,Buffalo Soldier,Bob Marley & The Wailers,0.462,124.065,0.93,9.3e-06,0.777,0
909,Yeke Yeke,Mory Kanté,0.74,125.741,0.652,0.012,0.687,6
910,"Don't Cry For Me Argentina - From ""Evita""",Julie Covington,0.10800000000000001,108.552,0.326,4.24e-05,0.147,3
911,This Love,Maroon 5,0.868,95.05,0.7140000000000001,0.0,0.78,6
912,How Do I Live,LeAnn Rimes,0.462,128.303,0.5770000000000001,0.0,0.258,1
913,Loser,Beck,0.617,170.84,0.614,0.00011599999999999999,0.7879999999999999,2
914,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta,0.753,106.976,0.7509999999999999,0.000784,0.774,6
915,Royals,Lorde,0.428,84.87799999999999,0.674,0.0,0.337,3
916,We Built This City,Starship,0.9079999999999999,144.091,0.6609999999999999,0.0,0.6559999999999999,6
917,Games People Play,Joe South,0.693,172.06,0.332,3.17e-05,0.627,2
918,Twist And Shout,The Isley Brothers,0.8109999999999999,123.351,0.774,0.0,0.963,6
919,Cat's in the Cradle,Harry Chapin,0.5770000000000001,78.112,0.489,0.0,0.519,7
920,World,Bee Gees,0.5329999999999999,86.744,0.261,0.205,0.272,3
921,A Groovy Kind Of Love,The Mindbenders,0.603,96.988,0.456,0.0,0.679,7
922,Love Will Keep Us Together,Captain & Tennille,0.7809999999999999,129.618,0.621,0.0,0.93,6
923,(I Just) Died In Your Arms,Cutting Crew,0.727,124.919,0.632,7.64e-05,0.499,1
924,Black Velvet,Alannah Myles,0.366,91.147,0.754,9.04e-05,0.469,0
925,Rockin' All Over The World,Status Quo,0.9620000000000001,131.434,0.617,0.0017100000000000001,0.968,6
926,Life Is A Highway,Tom Cochrane,0.7509999999999999,103.036,0.6829999999999999,8.36e-06,0.841,6
927,My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone,0.243,118.57799999999999,0.746,1.02e-06,0.425,0
928,Kicks,Paul Revere & The Raiders,0.698,131.172,0.5479999999999999,2.26e-06,0.62,1
929,Just Give Me a Reason (feat. Nate Ruess),P!nk,0.547,95.00200000000001,0.778,0.000302,0.441,0
930,Hey Baby - Remastered,Bruce Channel,0.552,130.05200000000002,0.632,0.0,0.557,1
931,Everybody's Got To Learn Sometime,The Korgis,0.23800000000000002,73.97800000000001,0.375,0.0425,0.0574,3
932,'74-'75,The Connells,0.59,144.202,0.53,0.00227,0.43,1
933,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.711,125.135,0.6920000000000001,0.0,0.875,6
934,Knock Three Times,Tony Orlando & Dawn,0.6559999999999999,123.461,0.7809999999999999,1.37e-06,0.961,6
935,Everything About You,Ugly Kid Joe,0.7829999999999999,122.603,0.516,1.08e-06,0.775,6
936,Where The Streets Have No Name - Remastered,U2,0.7240000000000001,125.81200000000001,0.49,0.0046,0.292,1
937,Fox on the Run,Sweet,0.902,131.576,0.504,0.000614,0.624,1
938,Born to Be Alive,Patrick Hernandez,0.867,131.467,0.7040000000000001,0.0,0.809,6
939,"Living in America - From ""Rocky IV"" Soundtrack",James Brown,0.8540000000000001,113.90799999999999,0.754,0.00692,0.7609999999999999,6
940,Take Me to the River,Al Green,0.396,119.09899999999999,0.785,0.000286,0.93,0
941,Always Look On The Bright Side Of Life,Monty Python,0.535,120.071,0.669,0.0,0.7390000000000001,0
942,Would?,Alice In Chains,0.8320000000000001,100.677,0.305,2.4e-05,0.585,7
943,There Must Be an Angel (Playing with My Heart),Eurythmics,0.779,112.09100000000001,0.602,3.14e-06,0.6459999999999999,6
944,Borderline,Madonna,0.895,119.35600000000001,0.787,0.00064,0.452,1
945,Grace Kelly,MIKA,0.8240000000000001,122.221,0.6759999999999999,0.0152,0.696,6
946,Your Woman,White Town,0.605,102.64299999999999,0.815,0.684,0.795,4
947,Kung Fu Fighting,Carl Douglas,0.6729999999999999,102.035,0.598,6.840000000000001e-05,0.59,7
948,Giant Steps,John Coltrane,0.491,148.243,0.431,0.000458,0.5770000000000001,5
949,We Are The World,U.S.A. For Africa,0.447,72.58,0.528,0.0,0.292,3
950,White Flag,Dido,0.531,169.951,0.512,3.5000000000000004e-06,0.302,5
951,Alors on danse,Stromae,0.59,119.95100000000001,0.7909999999999999,0.00203,0.7140000000000001,0
952,Bleeding Love,Leona Lewis,0.6559999999999999,104.036,0.638,0.0,0.225,1
953,1979 - Remastered 2012,The Smashing Pumpkins,0.787,126.87899999999999,0.767,0.583,0.9640000000000001,4
954,Hey There Delilah,Plain White T's,0.376,103.851,0.51,0.000121,0.321,3
955,So What,Miles Davis,0.228,136.436,0.5329999999999999,0.000165,0.231,5
956,"The Good, the Bad and the Ugly - From ""The Good, the Bad and the Ugly""",Hugo Montenegro & His Orchestra,0.61,116.59899999999999,0.531,0.441,0.627,4
957,Kiss Me,Sixpence None The Richer,0.7490000000000001,99.98200000000001,0.526,1.76e-06,0.42100000000000004,1
958,Wannabe,Spice Girls,0.8640000000000001,110.008,0.768,0.0,0.8909999999999999,6
959,Pretty Fly (For A White Guy),The Offspring,0.895,143.38299999999998,0.722,1.27e-06,0.963,6
960,Rock Me Amadeus - The Gold Mix,Falco,0.9009999999999999,176.66400000000002,0.609,0.00949,0.866,2
961,Just Dance,Lady Gaga,0.7390000000000001,118.992,0.8220000000000001,4.26e-05,0.745,6
962,Poetry In Motion,Johnny Tillotson,0.693,135.184,0.486,0.0,0.888,2
963,Hello,Adele,0.431,157.98,0.47,0.0,0.289,5
964,"What Is Love - 7"" Mix",Haddaway,0.772,123.87100000000001,0.6829999999999999,0.0149,0.737,6
965,A Good Heart,Feargal Sharkey,0.884,104.647,0.653,0.0,0.762,6
966,We Gotta Get out of This Place - Rerecorded Version,The Animals,0.644,128.555,0.46799999999999997,7.11e-06,0.499,1
967,All Star,Smash Mouth,0.867,104.01899999999999,0.731,0.0,0.7759999999999999,6
968,Long Train Runnin',The Doobie Brothers,0.912,117.399,0.575,0.0021100000000000003,0.843,6
969,Day-O (The Banana Boat Song),Harry Belafonte,0.162,122.725,0.731,6.01e-06,0.47200000000000003,0
970,The Final Countdown,Europe,0.843,117.662,0.529,0.0008269999999999999,0.188,1
971,We're Not Gonna Take It,Twisted Sister,0.924,149.186,0.502,0.0,0.922,2
972,Hold Back The River,James Bay,0.715,134.922,0.715,0.0,0.507,1
973,"Baby, I Love You",The Ronettes,0.802,115.69200000000001,0.545,3.7e-05,0.8540000000000001,6
974,Stay With Me,Sam Smith,0.419,84.08200000000001,0.414,0.000195,0.18,3
975,Sunny,Bobby Hebb,0.33799999999999997,128.386,0.7140000000000001,0.00644,0.667,0
976,Mambo Italiano (with The Mellomen) - 78rpm Version,Rosemary Clooney,0.522,150.452,0.5920000000000001,0.0,0.8079999999999999,2
977,Put A Little Love In Your Heart,Jackie DeShannon,0.535,101.23200000000001,0.502,0.0,0.321,3
978,Tired of Toein' the Line,Rocky Burnette,0.773,120.465,0.67,0.0019199999999999998,0.8270000000000001,6
979,Bennie And The Jets - Remastered 2014,Elton John,0.6729999999999999,132.642,0.665,7.62e-06,0.779,6
980,Più bella cosa,Eros Ramazzotti,0.76,110.008,0.691,0.0,0.639,6
981,Sixteen Tons,Tennessee Ernie Ford,0.25,144.145,0.667,0.0,0.41200000000000003,0
982,Blurred Lines,Robin Thicke,0.503,119.99799999999999,0.862,1.87e-05,0.863,0
983,Take on Me,a-ha,0.902,84.412,0.573,0.00125,0.8759999999999999,7
984,Take Me To Church,Hozier,0.664,128.945,0.5660000000000001,0.0,0.43700000000000006,1
985,Chan Chan,Buena Vista Social Club,0.496,165.64700000000002,0.396,0.00534,0.679,2
986,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson,0.633,98.995,0.602,0.0,0.9309999999999999,6
987,The Sun Ain't Gonna Shine Anymore - Stereo Version,The Walker Brothers,0.62,110.667,0.43700000000000006,0.0,0.619,7
988,Bring It On Home To Me,Sam Cooke,0.569,70.843,0.48200000000000004,0.0,0.609,7
989,Gangnam Style (강남스타일),PSY,0.937,132.067,0.727,0.0,0.7490000000000001,6
990,The Most Beautiful Girl,Charlie Rich,0.318,103.493,0.5760000000000001,7.47e-06,0.41,3
991,Tarzan Boy,Baltimora,0.573,107.363,0.684,0.027999999999999997,0.716,0
992,Baby Come Back,The Equals,0.645,135.059,0.72,0.00487,0.8059999999999999,6
993,Sukiyaki,Kyu Sakamoto,0.337,145.111,0.406,0.0,0.457,5
994,Informer,Snow,0.742,98.145,0.763,0.0,0.483,1
995,She Will Be Loved,Maroon 5,0.713,102.037,0.706,0.0,0.544,1
996,Achy Breaky Heart,Billy Ray Cyrus,0.563,121.80799999999999,0.8,0.0,0.961,6
997,Reet Petite,Jackie Wilson,0.66,84.345,0.664,0.0,0.873,6
998,All I Want for Christmas Is You,Mariah Carey,0.627,150.273,0.336,0.0,0.35,5
999,In the End,Linkin Park,0.8640000000000001,105.14299999999999,0.556,0.0,0.4,1
